Column A,Column B,Column C,Column D,Column E,Column F,Column G,Column H,Column I,Column J,Column K,Column L,Column M,Column N,Column O,Column P,Column Q,Column R,Column S
Nominal A.3,Nominal B.1,Nominal C.3,7,1/28/22,,Ordinal G.5,FALSE,,710089,,,,,,,0.078166434,0.349004303,8
Nominal A.3,Nominal B.7,Nominal C.1,8,11/13/22,,,TRUE,0.672406289,99973,,515400,Ordinal M.1,,,,0.48533887,,
Nominal A.4,Nominal B.6,Nominal C.2,0,6/23/17,-5.66261559,Ordinal G.7,FALSE,0.063201028,261378,,589587,Ordinal M.4,,,Nominal P.4,0.562605198,0.461345652,
Nominal A.1,Nominal B.2,Nominal C.1,2,8/6/22,-2.419420219,Ordinal G.8,FALSE,0.241141615,649725,345148,355861,Ordinal M.2,,26.79695795,Nominal P.4,0.366178701,,2
Nominal A.4,Nominal B.2,Nominal C.1,5,11/15/23,6.977510258,Ordinal G.2,FALSE,0.261316112,,,,,,,Nominal P.2,0.264288103,0.676854961,
Nominal A.4,Nominal B.4,Nominal C.1,8,11/4/23,-9.587938942,,FALSE,0.209882498,698615,187513,646386,,,34.37608985,,0.586182274,,4
Nominal A.2,Nominal B.1,Nominal C.3,5,9/1/17,-0.701691234,,FALSE,0.822335613,839429,547479,423476,Ordinal M.3,,35.06976433,,0.731878513,0.140614283,
Nominal A.3,Nominal B.5,Nominal C.1,4,8/12/23,4.6596908,Ordinal G.6,TRUE,0.454775382,,838803,370526,Ordinal M.1,TRUE,36.25856275,Nominal P.1,0.22926023,,3
Nominal A.5,Nominal B.2,Nominal C.2,3,1/9/16,-4.993060861,Ordinal G.7,FALSE,,32025,744381,328826,,,,,0.863363734,0.872270196,7
Nominal A.4,Nominal B.2,Nominal C.1,1,2/23/19,4.499807234,Ordinal G.6,FALSE,0.77602138,,,394870,,,36.30702401,Nominal P.1,0.807863029,0.49785468,
Nominal A.2,Nominal B.7,Nominal C.2,4,6/12/20,,Ordinal G.4,TRUE,,,983307,744219,,,32.70998493,,0.228915436,0.050670388,
Nominal A.1,Nominal B.5,Nominal C.2,6,3/19/17,0.780737545,Ordinal G.1,FALSE,,824990,94007,612695,,TRUE,41.52432428,,0.39241356,0.533884385,
Nominal A.4,Nominal B.1,Nominal C.3,7,7/26/23,-9.524296761,Ordinal G.6,FALSE,0.381271136,526307,611976,451273,Ordinal M.2,TRUE,30.56077257,,0.437452144,0.360889039,
Nominal A.1,,Nominal C.1,8,8/20/23,-3.968479478,Ordinal G.1,TRUE,0.355585736,20906,181717,822111,Ordinal M.3,TRUE,5.362581192,,0.733182171,,4
Nominal A.1,Nominal B.7,Nominal C.1,8,9/10/20,-6.828907792,,TRUE,0.507506276,645495,532714,,,FALSE,40.59619819,Nominal P.5,0.798216531,0.432093657,
Nominal A.1,Nominal B.4,Nominal C.2,9,4/17/18,4.566241831,Ordinal G.8,TRUE,0.280854511,146236,432291,187493,Ordinal M.1,,25.87170308,,0.407677177,0.577494857,
Nominal A.2,Nominal B.5,Nominal C.1,9,3/7/22,0.713958858,Ordinal G.6,FALSE,,124378,215095,675186,Ordinal M.3,FALSE,,Nominal P.4,0.939856807,0.711122611,
Nominal A.2,Nominal B.5,Nominal C.1,8,5/27/17,-9.705851747,,FALSE,0.531919209,623739,604765,301899,,FALSE,35.39390541,Nominal P.1,0.59121432,0.826613708,
Nominal A.3,Nominal B.4,Nominal C.1,6,12/30/20,,Ordinal G.3,TRUE,0.081521059,212648,600605,388874,Ordinal M.3,FALSE,36.03249213,Nominal P.1,0.672842676,0.457818929,4
Nominal A.3,Nominal B.2,Nominal C.2,8,7/14/23,-6.039573817,,FALSE,0.341430232,382970,539112,619956,,FALSE,40.62047781,,0.168707499,,7
Nominal A.2,Nominal B.7,Nominal C.2,3,8/4/20,-4.561791669,Ordinal G.7,FALSE,,,826319,372274,,FALSE,6.530505462,Nominal P.2,0.461717964,0.273634711,5
Nominal A.4,Nominal B.2,Nominal C.1,8,5/8/17,5.845550305,Ordinal G.3,FALSE,0.806462815,751790,590324,896453,Ordinal M.3,,10.42931629,Nominal P.6,0.159109225,0.016020834,
Nominal A.2,Nominal B.3,Nominal C.1,9,10/28/21,,Ordinal G.6,FALSE,,941408,699448,,,FALSE,27.1352253,Nominal P.2,0.689829571,0.593188964,
Nominal A.5,Nominal B.7,Nominal C.2,0,3/10/17,-4.485717858,,TRUE,,708310,505778,305101,,FALSE,20.24452098,,0.734863302,,3
Nominal A.2,Nominal B.7,Nominal C.2,3,5/4/19,5.176417328,Ordinal G.5,FALSE,,578480,,616285,,,21.9629603,,0.903431105,0.361698515,
Nominal A.3,Nominal B.6,Nominal C.2,4,10/7/16,-1.280811055,Ordinal G.1,FALSE,0.672302815,84912,721132,,Ordinal M.1,,31.30445643,,0.7207306,0.914041104,2
Nominal A.5,,Nominal C.1,9,3/25/19,-8.336091924,Ordinal G.6,FALSE,0.97322026,,398994,790813,Ordinal M.2,,24.25219433,Nominal P.6,0.771635834,0.391551823,1
Nominal A.5,Nominal B.5,Nominal C.2,2,1/19/21,-5.860054464,Ordinal G.2,FALSE,0.872212662,622558,628550,988405,,,3.281719795,Nominal P.1,0.753848683,0.872258918,
Nominal A.4,Nominal B.2,Nominal C.3,2,2/28/16,-5.316136461,Ordinal G.2,FALSE,0.176227617,942752,675316,684875,,FALSE,,Nominal P.5,0.938129345,,9
Nominal A.3,Nominal B.1,Nominal C.1,1,5/18/19,,Ordinal G.7,FALSE,0.296539224,,691734,392230,,,43.16054406,,0.539439772,0.53754952,6
Nominal A.5,Nominal B.6,Nominal C.2,8,1/12/17,5.889913243,Ordinal G.5,FALSE,0.715734084,314779,,659373,Ordinal M.1,,,Nominal P.5,0.06112428,0.926217814,3
Nominal A.3,Nominal B.1,Nominal C.3,0,9/22/17,-8.480339351,,FALSE,0.719238313,161512,912196,308948,,,2.988078443,Nominal P.1,0.187229445,,
Nominal A.4,Nominal B.6,Nominal C.3,7,9/13/18,9.316701838,Ordinal G.7,FALSE,0.842088712,537967,638843,326199,Ordinal M.2,,,,0.811858874,0.373284177,
Nominal A.1,Nominal B.6,Nominal C.3,5,11/30/23,7.726389855,,FALSE,,139376,580948,85164,Ordinal M.1,TRUE,14.49717916,Nominal P.2,0.940064905,0.329948093,
Nominal A.1,Nominal B.4,Nominal C.3,7,3/14/17,-0.254891592,Ordinal G.8,TRUE,0.509309101,258444,511201,510451,Ordinal M.3,TRUE,29.71519339,,0.969374855,,2
Nominal A.3,Nominal B.4,Nominal C.1,0,8/3/20,-3.427981282,Ordinal G.8,TRUE,0.442807962,838552,132260,,Ordinal M.2,,23.60205206,,0.702258875,,
Nominal A.4,Nominal B.6,Nominal C.2,8,8/23/20,2.92020273,Ordinal G.6,FALSE,,830003,871064,835763,,TRUE,35.23092404,Nominal P.5,0.255199629,0.356287238,5
Nominal A.3,Nominal B.3,Nominal C.1,0,9/8/22,-8.476333801,Ordinal G.6,TRUE,0.252483414,929185,565606,237271,,,2.350506873,,0.146761684,0.745932298,3
Nominal A.3,Nominal B.2,Nominal C.1,9,10/11/23,7.17180533,Ordinal G.1,FALSE,0.79650179,,411305,419327,Ordinal M.2,,,Nominal P.2,0.67899408,0.525928354,7
Nominal A.3,Nominal B.5,Nominal C.1,5,8/16/23,-8.426895686,Ordinal G.1,FALSE,0.853724859,147689,924292,885375,Ordinal M.1,,,Nominal P.2,0.754580812,0.764857126,
Nominal A.1,Nominal B.4,Nominal C.1,1,9/11/23,,Ordinal G.2,FALSE,0.764814542,84690,820999,369302,,FALSE,46.47029803,Nominal P.4,,0.590045704,5
Nominal A.1,Nominal B.2,Nominal C.1,5,6/9/22,-6.930198902,,FALSE,,,398136,465180,,TRUE,29.93880559,,0.883744463,0.69190942,0
Nominal A.5,,Nominal C.2,5,6/12/23,-8.651306369,,FALSE,0.918582823,,956141,812790,,FALSE,19.53328829,,0.731470084,0.116837984,2
Nominal A.4,Nominal B.5,Nominal C.2,6,12/4/20,,Ordinal G.4,FALSE,,,852276,,,FALSE,24.40732908,Nominal P.4,0.926452518,0.89129978,2
Nominal A.1,Nominal B.2,Nominal C.2,8,9/30/21,2.78805515,,FALSE,0.7664929,,,306744,,,,Nominal P.6,0.569415358,0.150046063,7
Nominal A.3,Nominal B.6,Nominal C.2,0,1/17/21,,Ordinal G.7,FALSE,,732129,,566523,,,8.231028498,Nominal P.4,0.725314379,,
Nominal A.1,Nominal B.2,Nominal C.3,5,12/24/18,0.293235769,Ordinal G.7,TRUE,0.722507342,728010,9861,,,TRUE,0.425868403,,0.182312893,,8
Nominal A.4,Nominal B.2,Nominal C.1,3,8/10/20,,Ordinal G.5,FALSE,0.075931505,626684,697216,241694,Ordinal M.4,FALSE,4.701633249,Nominal P.6,0.281712495,,
Nominal A.1,Nominal B.6,Nominal C.1,7,6/27/18,3.292326864,Ordinal G.7,FALSE,,,,250410,,FALSE,48.56193856,,0.944445488,0.338912446,8
Nominal A.5,Nominal B.5,Nominal C.3,9,11/14/21,6.625580644,Ordinal G.6,FALSE,0.328461321,,747347,670043,,TRUE,44.45501992,Nominal P.5,0.971667676,0.147064145,9
Nominal A.3,Nominal B.5,Nominal C.2,5,2/8/16,5.13241803,,FALSE,0.82791899,303591,353995,685779,,FALSE,1.764085696,,0.282807566,0.907362674,
Nominal A.2,Nominal B.5,Nominal C.2,3,7/9/21,,Ordinal G.5,FALSE,,,434573,461599,,TRUE,41.31275349,Nominal P.3,0.531779731,0.357299836,5
Nominal A.5,Nominal B.3,Nominal C.3,5,3/7/22,1.63169205,Ordinal G.8,FALSE,,,743451,,,,41.32782619,Nominal P.5,0.703869947,0.054774968,7
Nominal A.5,Nominal B.7,Nominal C.2,8,9/26/21,-7.178878764,Ordinal G.7,FALSE,,,886908,220458,Ordinal M.2,,7.288190827,Nominal P.2,0.880961111,0.76713028,
Nominal A.1,Nominal B.5,Nominal C.3,1,9/8/17,-1.185027048,Ordinal G.8,TRUE,0.046698113,,947651,987959,,,,Nominal P.1,0.898514011,,5
Nominal A.2,,Nominal C.1,3,2/25/17,,,TRUE,0.330810743,,,89762,,TRUE,17.47075053,,0.167552342,0.558597951,6
Nominal A.5,Nominal B.7,Nominal C.1,7,12/30/21,8.964533077,Ordinal G.7,FALSE,0.795360788,349981,,,,TRUE,,Nominal P.3,0.52381233,0.491043107,
Nominal A.4,Nominal B.1,Nominal C.2,0,4/1/20,5.370404421,Ordinal G.3,FALSE,0.045550185,26334,149988,637982,Ordinal M.3,FALSE,,Nominal P.6,0.165337985,,3
Nominal A.1,Nominal B.1,Nominal C.1,5,5/29/22,9.019826672,Ordinal G.1,FALSE,0.039663884,710866,166014,400323,Ordinal M.2,TRUE,0.210390241,Nominal P.6,0.004954183,,9
Nominal A.3,,Nominal C.1,9,7/29/19,8.54381769,,TRUE,0.465020531,137592,462867,866740,,,22.98716323,,0.936596748,0.044573087,
Nominal A.3,Nominal B.5,Nominal C.3,3,4/10/20,3.574803952,Ordinal G.2,TRUE,0.849137321,731259,4077,281000,,,23.97498973,,0.869936126,0.052208249,2
Nominal A.1,Nominal B.5,Nominal C.3,2,7/14/23,7.458040652,,FALSE,,751985,,445732,,,1.87250457,Nominal P.4,0.971953301,0.614606877,
Nominal A.5,Nominal B.4,Nominal C.3,2,9/18/18,-9.811871165,Ordinal G.8,FALSE,,237159,96265,,,,,Nominal P.6,0.626312991,0.45098209,
Nominal A.2,Nominal B.4,Nominal C.2,7,12/19/20,-6.49302236,Ordinal G.1,FALSE,0.037437677,,,957443,,,32.40670225,,0.582161854,0.394472433,
Nominal A.1,,Nominal C.1,7,5/3/16,-8.620433049,Ordinal G.1,TRUE,0.530806622,38410,277742,,,,1.136997943,Nominal P.4,,0.655170983,
Nominal A.5,Nominal B.1,Nominal C.3,2,10/18/19,-6.717517072,Ordinal G.8,FALSE,0.684391306,224243,,81511,,FALSE,21.38141123,,0.200288405,0.474465155,
Nominal A.2,Nominal B.6,Nominal C.1,3,9/21/21,-5.455224187,Ordinal G.5,FALSE,0.816712655,539961,200652,,,TRUE,23.56827099,,0.805207381,,7
Nominal A.2,Nominal B.3,Nominal C.2,8,10/20/17,-6.704916582,Ordinal G.2,TRUE,0.452672286,271830,563950,5925,,FALSE,2.855969235,Nominal P.3,0.150561026,0.663706705,
Nominal A.2,Nominal B.6,Nominal C.2,7,4/15/23,,Ordinal G.6,FALSE,0.536407772,757291,,930330,Ordinal M.4,TRUE,37.92172447,Nominal P.6,0.452518478,0.521081398,7
Nominal A.2,Nominal B.7,Nominal C.3,7,1/10/20,,,TRUE,0.819236178,576481,,621495,,FALSE,1.592497871,Nominal P.4,0.957404409,0.812151719,8
Nominal A.1,Nominal B.4,Nominal C.3,4,7/31/20,-9.487322489,,FALSE,,145463,842774,,,TRUE,17.90895827,,0.504455811,0.498739738,6
Nominal A.3,Nominal B.4,Nominal C.3,0,1/6/19,-2.667213474,Ordinal G.2,FALSE,,808914,,,,FALSE,5.789679339,Nominal P.4,0.298429091,,
Nominal A.4,,Nominal C.3,6,10/22/16,2.145687913,Ordinal G.5,FALSE,0.271665544,62951,62729,920086,,TRUE,32.92856045,Nominal P.5,0.431150975,0.809696634,
Nominal A.4,Nominal B.7,Nominal C.2,0,10/1/17,-4.080907208,Ordinal G.5,FALSE,0.669445171,,539968,528438,,,,Nominal P.2,0.832361858,0.301082518,
Nominal A.2,Nominal B.4,Nominal C.1,1,3/28/17,6.983324906,,FALSE,,37200,,589428,Ordinal M.1,,12.56948572,Nominal P.5,0.946642886,0.809717934,
Nominal A.1,Nominal B.2,Nominal C.3,8,12/15/18,6.123549092,Ordinal G.6,TRUE,,591246,118689,981447,,TRUE,,Nominal P.6,0.236382277,,
Nominal A.4,Nominal B.6,Nominal C.1,0,10/12/18,7.689564868,Ordinal G.8,FALSE,0.866652595,,,271571,,TRUE,4.494548109,,0.908589606,,6
Nominal A.3,Nominal B.2,Nominal C.2,0,2/4/23,8.596293841,Ordinal G.5,FALSE,0.582627167,360418,116024,439658,,,,Nominal P.2,0.931586698,0.184726311,
Nominal A.5,Nominal B.2,Nominal C.3,8,6/18/21,,Ordinal G.8,FALSE,,,704551,541708,,TRUE,35.57624058,Nominal P.5,0.940908422,0.459260435,
Nominal A.5,Nominal B.2,Nominal C.1,7,5/31/16,,Ordinal G.5,FALSE,,,298259,590606,Ordinal M.1,FALSE,26.0941264,Nominal P.2,,,
Nominal A.4,Nominal B.6,Nominal C.3,1,4/19/22,2.700343309,Ordinal G.7,FALSE,0.131942209,287552,694331,819896,,TRUE,43.77424906,Nominal P.1,0.277153818,0.647872812,
Nominal A.3,Nominal B.4,Nominal C.3,9,5/24/20,-0.163618954,Ordinal G.7,TRUE,0.859907245,885111,100381,707662,,TRUE,,Nominal P.5,0.874827021,0.993818985,1
Nominal A.1,Nominal B.4,Nominal C.3,2,8/2/23,-6.766528952,Ordinal G.8,TRUE,,678505,,837462,,,,,0.913716334,0.85272739,4
Nominal A.5,Nominal B.3,Nominal C.3,1,5/21/21,2.427620892,Ordinal G.6,FALSE,0.114739012,,614076,802257,,,,Nominal P.1,0.474167685,0.833412252,
Nominal A.5,Nominal B.6,Nominal C.1,4,11/15/22,1.882364503,Ordinal G.6,TRUE,0.197670728,708124,,805710,Ordinal M.3,,29.01781468,Nominal P.1,,0.599465272,0
Nominal A.3,Nominal B.6,Nominal C.3,7,8/12/20,1.219304295,Ordinal G.5,TRUE,0.63212577,101626,586556,442371,,TRUE,3.672115362,Nominal P.1,0.241071662,0.436575732,
Nominal A.2,,Nominal C.2,4,7/24/17,4.687368009,Ordinal G.3,FALSE,,46724,556254,889141,,,14.99544953,Nominal P.4,0.584236539,,8
Nominal A.4,Nominal B.5,Nominal C.3,0,11/3/21,-6.62483256,Ordinal G.4,TRUE,0.602466781,799660,962775,514384,,,23.0496406,Nominal P.2,0.026697624,0.836783952,
Nominal A.5,Nominal B.2,Nominal C.2,9,11/17/19,6.272130163,Ordinal G.6,FALSE,0.291767435,,490656,97149,,FALSE,,,0.038919837,0.305521792,
Nominal A.3,,Nominal C.2,3,10/22/17,-2.909214429,Ordinal G.7,FALSE,0.820627842,,,,,,,,0.918476889,0.2557298,
Nominal A.3,,Nominal C.1,5,5/16/21,,Ordinal G.8,FALSE,,909445,,746655,,,5.974988383,Nominal P.6,0.133646119,0.188314868,8
Nominal A.1,Nominal B.7,Nominal C.3,5,10/22/22,,Ordinal G.8,FALSE,0.322078189,938708,,114247,,FALSE,31.30678257,Nominal P.5,0.738357033,0.254545787,1
Nominal A.2,Nominal B.4,Nominal C.1,7,11/2/23,-8.798294809,Ordinal G.5,FALSE,,,809149,209321,,,,Nominal P.1,0.595184992,0.094657923,
Nominal A.4,Nominal B.7,Nominal C.2,7,10/1/23,-5.837198654,,FALSE,0.512965403,664768,,639670,Ordinal M.3,,9.435750379,Nominal P.3,0.424447815,,
Nominal A.2,Nominal B.1,Nominal C.3,0,10/30/23,0.235069265,,FALSE,,175110,824961,249309,,FALSE,15.72117385,,0.827230993,0.114204471,8
Nominal A.5,Nominal B.1,Nominal C.2,1,12/25/22,-8.006695601,Ordinal G.8,FALSE,0.135480703,539275,319592,,Ordinal M.2,FALSE,44.20042144,Nominal P.3,0.961239283,0.638089378,9
Nominal A.4,Nominal B.2,Nominal C.1,1,7/2/21,-9.936107211,Ordinal G.7,FALSE,0.361304611,,,,,,19.05412879,,0.649115463,0.934049882,
Nominal A.2,Nominal B.1,Nominal C.3,4,11/10/21,-7.8217164,Ordinal G.2,TRUE,0.080323264,,173402,967905,Ordinal M.2,FALSE,,Nominal P.2,0.034705016,0.013385297,6
Nominal A.1,Nominal B.2,Nominal C.2,3,2/6/17,-3.179072533,,FALSE,,207370,927991,610360,,,32.48198074,Nominal P.2,0.233389697,0.941476992,
Nominal A.5,Nominal B.6,Nominal C.3,7,7/27/20,-5.891007472,Ordinal G.3,FALSE,0.512551304,732453,,333809,,FALSE,17.77640405,,0.332319713,0.654108437,7
Nominal A.2,Nominal B.4,Nominal C.3,8,4/30/21,6.961464305,Ordinal G.2,FALSE,0.639412447,,,599992,,TRUE,,Nominal P.4,0.370530174,,2
Nominal A.3,Nominal B.7,Nominal C.1,9,10/28/22,,Ordinal G.3,TRUE,,429302,,805594,Ordinal M.1,FALSE,38.8238669,,0.628599513,0.320904448,2
Nominal A.1,Nominal B.7,Nominal C.1,9,3/20/19,,,FALSE,0.966714112,986451,590257,300866,Ordinal M.2,,20.54748552,Nominal P.4,0.281729246,0.023291812,
Nominal A.3,Nominal B.5,Nominal C.2,3,5/5/22,-2.543353213,,FALSE,0.958419898,,346901,801019,,,11.36063781,,0.988607726,0.960630005,
Nominal A.5,Nominal B.3,Nominal C.3,2,1/26/18,7.610824161,Ordinal G.6,FALSE,0.980361748,,72374,884132,,,,,0.011373722,0.879010865,3
Nominal A.5,Nominal B.2,Nominal C.3,3,4/15/22,9.203546522,Ordinal G.4,FALSE,,235059,,,Ordinal M.1,,40.55899306,,0.823838295,0.406216731,4
Nominal A.2,Nominal B.1,Nominal C.2,0,2/28/17,8.976784106,Ordinal G.5,FALSE,,965872,720017,625712,,,38.33474726,Nominal P.6,0.673003563,0.562265647,7
Nominal A.1,Nominal B.3,Nominal C.1,3,12/31/22,-2.413170355,,FALSE,0.052143104,128308,224994,610468,Ordinal M.4,FALSE,,,0.155024943,0.41523085,
Nominal A.2,Nominal B.2,Nominal C.1,2,7/12/21,,Ordinal G.7,TRUE,0.526561017,,734072,,Ordinal M.4,,,,0.482865511,,
Nominal A.1,Nominal B.5,Nominal C.2,4,10/8/18,,,FALSE,0.385189387,574503,909712,,,TRUE,,Nominal P.2,0.323784867,,
Nominal A.1,Nominal B.7,Nominal C.1,3,12/9/20,-6.218317455,,FALSE,,275012,,442660,Ordinal M.2,,,Nominal P.6,0.054458755,0.406786397,2
Nominal A.3,Nominal B.4,Nominal C.3,1,8/17/18,0.686554319,Ordinal G.3,FALSE,0.652760319,422832,623865,178171,Ordinal M.1,,4.336245176,,0.849441976,0.122699654,
Nominal A.3,Nominal B.6,Nominal C.2,0,9/17/19,-9.906169897,Ordinal G.2,FALSE,,56710,906668,212599,,,38.30938937,Nominal P.6,0.366121242,,3
Nominal A.1,Nominal B.6,Nominal C.3,2,2/9/18,8.342298665,Ordinal G.5,FALSE,0.821521887,724472,901563,773535,,,,Nominal P.5,0.557656082,0.327022686,1
Nominal A.1,Nominal B.6,Nominal C.1,2,9/16/20,,,FALSE,0.553520768,,885298,864294,,FALSE,,Nominal P.5,0.915554058,0.848154529,3
Nominal A.5,Nominal B.3,Nominal C.2,0,2/16/19,,Ordinal G.7,FALSE,0.700650689,,,433781,,,48.49365519,Nominal P.6,0.148484443,0.810696122,
Nominal A.5,Nominal B.3,Nominal C.3,0,10/1/17,5.618615793,Ordinal G.3,FALSE,0.384961654,766265,546356,3498,Ordinal M.4,FALSE,18.86914682,Nominal P.4,0.845159112,0.291160068,9
Nominal A.1,,Nominal C.3,3,11/6/23,-5.675191506,Ordinal G.2,FALSE,0.415765468,484108,540604,37437,,,,,0.337917572,,2
Nominal A.3,Nominal B.4,Nominal C.3,7,12/21/18,,Ordinal G.7,FALSE,0.246727308,465890,,221932,,,29.14916206,,,0.32703666,
Nominal A.5,Nominal B.6,Nominal C.2,6,8/31/16,-5.656122789,Ordinal G.1,FALSE,0.511482982,,731244,979174,,FALSE,5.504459604,,0.331257576,,
Nominal A.5,Nominal B.5,Nominal C.2,2,11/23/17,5.844562244,Ordinal G.6,TRUE,,106456,590574,28449,,,27.36789949,,0.16472246,0.552686403,5
Nominal A.1,Nominal B.2,Nominal C.2,0,9/17/18,,,FALSE,0.417317869,490704,416294,703614,,FALSE,29.80863754,,,0.326819821,3
Nominal A.2,Nominal B.1,Nominal C.3,1,6/17/17,,,FALSE,,851704,986879,,,,9.854175003,,0.393793228,0.360121537,5
Nominal A.3,Nominal B.5,Nominal C.3,3,3/1/23,-7.066485968,,FALSE,0.206632324,121891,323013,467654,,FALSE,7.603388743,Nominal P.3,,0.622653555,8
Nominal A.4,,Nominal C.1,6,8/22/18,,Ordinal G.3,FALSE,0.870359218,648565,580882,939300,,TRUE,42.08549165,Nominal P.1,0.345034406,,
Nominal A.3,Nominal B.1,Nominal C.1,6,10/22/19,-8.998462853,Ordinal G.5,FALSE,,447160,,768647,Ordinal M.3,FALSE,,Nominal P.6,0.954927837,0.927695988,
Nominal A.3,Nominal B.7,Nominal C.1,3,10/29/21,-2.603940428,,FALSE,0.930215517,,755790,656589,,,45.08053479,Nominal P.6,0.170012739,,1
Nominal A.5,Nominal B.3,Nominal C.3,2,7/7/23,9.655918979,Ordinal G.5,TRUE,,,170105,794285,,,,,0.529881737,0.136025325,
Nominal A.2,Nominal B.7,Nominal C.1,4,8/29/23,,Ordinal G.6,FALSE,0.099550004,802179,548520,,,TRUE,3.695654832,Nominal P.4,0.619732284,0.275033079,3
Nominal A.4,Nominal B.1,Nominal C.3,2,4/30/16,4.675467309,Ordinal G.8,TRUE,,,,194194,,,,Nominal P.3,0.073274077,0.149762454,3
Nominal A.2,,Nominal C.1,8,7/8/23,,Ordinal G.6,TRUE,0.853464762,,,25122,Ordinal M.3,FALSE,40.29476775,Nominal P.2,0.0313697,,6
Nominal A.2,Nominal B.6,Nominal C.1,7,7/28/19,-1.346415699,Ordinal G.3,TRUE,0.360143848,865830,188618,231802,,,36.0217824,Nominal P.3,0.016874172,0.520931157,5
Nominal A.1,Nominal B.7,Nominal C.1,0,7/27/23,9.465827339,Ordinal G.1,FALSE,,,401415,660930,Ordinal M.1,FALSE,,,0.428608911,0.681009093,
Nominal A.1,Nominal B.7,Nominal C.3,3,5/31/21,2.136449802,Ordinal G.2,FALSE,0.426920047,405030,424113,,,,,,0.464258343,0.557071847,3
Nominal A.1,Nominal B.4,Nominal C.1,5,12/3/17,6.547141486,,TRUE,0.98691157,720298,473099,,Ordinal M.2,,25.52548151,,0.37043696,0.811908207,0
Nominal A.5,Nominal B.4,Nominal C.3,6,8/27/23,,Ordinal G.5,TRUE,,,558964,316671,,FALSE,20.64765549,Nominal P.3,0.591154879,0.074911974,2
Nominal A.2,Nominal B.6,Nominal C.3,2,11/10/21,,,FALSE,0.571123501,461487,5872,848584,Ordinal M.1,,32.91680397,,0.625302149,,2
Nominal A.5,Nominal B.4,Nominal C.3,0,5/15/21,-5.650770568,Ordinal G.8,FALSE,0.643997032,962140,131189,834946,,,,Nominal P.1,0.643622377,0.239506218,1
Nominal A.4,Nominal B.5,Nominal C.1,2,2/24/18,-0.723977738,Ordinal G.6,FALSE,0.968009575,106089,23240,86640,,FALSE,,Nominal P.1,0.983924443,0.826444368,6
Nominal A.4,,Nominal C.1,8,6/20/21,8.556936342,Ordinal G.8,FALSE,0.60566254,,216334,251682,Ordinal M.3,,,,0.885100256,0.791094815,0
Nominal A.4,Nominal B.7,Nominal C.1,4,8/15/23,5.064128785,Ordinal G.4,FALSE,0.21371173,,177044,,,,21.1268698,,0.000358092,0.819604447,
Nominal A.1,Nominal B.1,Nominal C.2,5,1/1/23,,Ordinal G.7,TRUE,,128418,663741,887293,,FALSE,27.32360379,,0.744292103,,0
Nominal A.1,Nominal B.3,Nominal C.1,3,12/8/18,-5.091912773,Ordinal G.5,TRUE,,219286,,101860,,,32.21704153,,0.26094612,,8
Nominal A.5,Nominal B.3,Nominal C.2,6,7/24/23,-6.700738831,,FALSE,,932091,133058,9620,,FALSE,44.32998259,Nominal P.2,0.855800026,0.110393561,
Nominal A.2,,Nominal C.3,5,2/23/18,9.974160688,,FALSE,0.115416411,479540,421238,613046,,,16.56324584,Nominal P.5,,0.424120934,9
Nominal A.2,,Nominal C.1,7,12/10/17,0.29333955,Ordinal G.2,FALSE,0.625547149,886704,46892,999814,,TRUE,23.90461633,Nominal P.3,0.354850218,,0
Nominal A.3,Nominal B.1,Nominal C.3,3,12/15/22,6.56208229,Ordinal G.1,FALSE,0.059835664,672460,431859,676697,Ordinal M.4,TRUE,43.71393236,Nominal P.3,0.043169452,0.343217769,4
Nominal A.4,Nominal B.6,Nominal C.1,2,5/9/16,,,FALSE,,852410,,692149,,,20.56240748,Nominal P.5,,0.145511233,8
Nominal A.1,Nominal B.3,Nominal C.1,3,9/17/18,-1.090791953,Ordinal G.5,FALSE,0.520061275,79964,,245282,,,,Nominal P.4,0.602545923,0.587608374,6
Nominal A.4,Nominal B.3,Nominal C.2,3,6/2/20,,Ordinal G.3,FALSE,0.478101526,,282248,298448,Ordinal M.1,,2.45285193,Nominal P.1,0.748875232,0.478618578,9
Nominal A.5,Nominal B.1,Nominal C.3,7,5/2/18,6.789474191,Ordinal G.7,FALSE,,,894270,248684,Ordinal M.2,FALSE,,,0.592719183,,3
Nominal A.5,Nominal B.1,Nominal C.3,5,11/9/18,-1.357907574,Ordinal G.8,FALSE,,,979572,228006,,FALSE,45.98589586,,0.239823496,,5
Nominal A.1,Nominal B.3,Nominal C.2,3,2/28/21,7.231606117,,TRUE,0.220088408,,,661105,,FALSE,,,0.011510543,0.486659396,
Nominal A.2,Nominal B.6,Nominal C.2,3,2/22/18,-6.361955354,Ordinal G.7,FALSE,,,39124,706973,Ordinal M.2,,,Nominal P.5,0.517740405,0.737258419,4
Nominal A.1,Nominal B.3,Nominal C.1,0,7/30/22,,Ordinal G.7,FALSE,0.262929645,533630,741587,110582,,,44.13982553,Nominal P.3,0.221363464,,6
Nominal A.5,Nominal B.5,Nominal C.1,7,4/11/17,4.435872589,,FALSE,0.832027363,137337,,,,,0.255961641,,0.438036832,0.856247502,
Nominal A.5,Nominal B.2,Nominal C.3,9,5/22/17,,Ordinal G.2,TRUE,0.414250142,,,768511,,,8.502790019,Nominal P.3,0.188596321,0.417050401,
